Unnamed: 0,prompt,summary,fr_prompt,fr_summary
6,Mary is baking a cake. The recipe calls for 3 cups of sugar 10 cups of flour and 15 cups of salt. She already put in 6 cups of flour.How many more cups of flour does she need to add?,"var1 = find(flour in recipe), var2 = find(flour added), var1 = subtract(var1, var2), CALL, return(var1)",Marie prépare un gâteau. La recette demande 3 tasses de sucre 10 tasses de farine et 15 tasses de sel. Elle a déjà mis 6 tasses de farine. Combien de tasses de farine doit-elle ajouter ?,"var1 = trouver(farine dans la recette), var2 = trouver(farine ajoutée), var1 = soustraire(var1, var2), CALL, return(var1)"
2143,Adam has $5.00 to buy an airplane that costs $4.28. How much change will he get?,"var1 = find(Adam's money), var2 = find(airplane cost), var3 = subtract(var1, var2), CALL, return(var3)","Adam a 5,00 $ pour acheter un avion qui coûte 4,28 $. Combien de monnaie recevra-t-il ?","var1 = trouver(l'argent d'Adam), var2 = trouver(coût de l'avion), var3 = soustraire(var1, var2), CALL, return(var3)"
2208,Rupert and Ronald aced their math test. So their mother bought for them a wonderful trampoline yesterday. Ronald jumped 157 times on the trampoline. Rupert jumped 86 more times than Ronald. How many times did they jump altogether?,"var1 = find(Ronald jumps), var2 = find(Rupert jumps), var3 = add(var1, var2), CALL, return(var3)",Rupert et Ronald ont réussi leur test de mathématiques. Alors leur mère leur a acheté un magnifique trampoline hier. Ronald a sauté 157 fois sur le trampoline. Rupert a sauté 86 fois de plus que Ronald. Combien de fois ont-ils sauté en tout ?,"var1 = trouver(Ronald saute), var2 = trouver(Rupert saute), var3 = ajouter(var1, var2), CALL, return(var3)"
2013,"A shop stocked 22 pairs of large-size shoes, 50 pairs of medium-size shoes and 24 pairs of small-size shoes. After selling some of the shoes, it had 13 pairs of shoes left. How many pairs of shoes did the shop sell?","var1 = find(large-size shoes), var2 = find(medium-size shoes), var3 = add(var1, var2), CALL, var4 = find(small-size shoes), var5 = add(var3, var4), CALL, var6 = find(shoes after), var7 = subtract(var5, var6), CALL, return(var7)","Un magasin stockait 22 paires de chaussures de grande taille, 50 paires de chaussures de taille moyenne et 24 paires de chaussures de petite taille. Après avoir vendu certaines des chaussures, il lui restait 13 paires de chaussures. Combien de paires de chaussures la boutique a-t-elle vendues ?","var1 = find(chaussures de grande taille), var2 = find(chaussures de taille moyenne), var3 = add(var1, var2), CALL, var4 = find(chaussures de petite pointure), var5 = add(var3, var4), APPEL, var6 = trouver(chaussures après), var7 = soustraire(var5, var6), APPEL, retour(var7)"
14,Baker made 121 cakes. He sold 105 of them and bought 170 new cakes.How many cakes does baker still have?,"var1 = find(cakes made), var2 = find(cakes sold), var1 = subtract(var1, var2), CALL, var3 = find(new cakes), var4 = add(var1, var3), CALL, return(var4)",Baker a fait 121 gâteaux. Il en a vendu 105 et acheté 170 nouveaux gâteaux. Combien de gâteaux le boulanger a-t-il encore ?,"var1 = trouver(gâteaux faits), var2 = trouver(gâteaux vendus), var1 = soustraire(var1, var2), CALL, var3 = trouver(nouveaux gâteaux), var4 = add(var1, var3), CALL, return(var4)"
51,Olivia spent 78 dollars at a supermarket. If she has 33 dollars left with herHow much money did she have initially?,"var1 = find(dollars spent), var2 = find(dollars left), var3 = add(var2, var1), CALL, return(var3)","Olivia a dépensé 78 dollars dans un supermarché. S'il lui reste 33 dollars, combien d'argent avait-elle au départ ?","var1 = trouver(dollars dépensés), var2 = trouver(dollars restants), var3 = ajouter(var2, var1), CALL, return(var3)"
247,Bobby ate some pieces of candy. Then he ate 25 more. If he ate a total of 43 pieces of candyHow many pieces of candy had he eaten at the start?,"var1 = find(total candy), var2 = find(candy added), var3 = subtract(var1, var2), CALL, return(var3)","Bobby a mangé des bonbons. Puis il en a mangé 25 de plus. S'il a mangé un total de 43 bonbons, combien de bonbons a-t-il mangés au début ?","var1 = trouver(bonbons totaux), var2 = trouver(bonbons ajoutés), var3 = soustraire(var1, var2), CALL, return(var3)"
1602,A comic book costs 37 cents. The store owner reversed the digits by mistake. He wrote that number on the comic book. How much did the store owner overcharge his customer?,"var1 = find(original cost), var2 = reverse(var1), var3 = subtract(var2, var1), return(var3)",Une bande dessinée coûte 37 cents. Le propriétaire du magasin a inversé les chiffres par erreur. Il a écrit ce numéro sur la bande dessinée. Combien le propriétaire du magasin a-t-il surfacturé son client ?,"var1 = trouver (coût d'origine), var2 = inverser (var1), var3 = soustraire (var2, var1), retourner (var3)"
1611,"After the day, they were able to make 6 institutions happy. If each institution has 80 people. How many people were made happy by the mayor and vice-mayor?","var1 = find(number of institutions), var2 = find(people per institution), var1 = multiply(var1, var2), CALL, return(var1)","Après la journée, ils ont pu faire le bonheur de 6 établissements. Si chaque établissement compte 80 personnes. Combien de personnes ont été rendues heureuses par le maire et le vice-maire ?","var1 = trouver(nombre d'institutions), var2 = trouver(personnes par institution), var1 = multiplier(var1, var2), CALL, return(var1)"
16,The bananas in Philip's collection are organized into groups of size 18. If there are a total of 180 bananas in Philip's banana collectionHow many groups are there?,"var1 = find(bananas), var2 = find(banana groups), var3 = divide(var1, var2), CALL, return(var3)","Les bananes de la collection de Philip sont organisées en groupes de taille 18. S'il y a un total de 180 bananes dans la collection de bananes de Philip, combien y a-t-il de groupes ?","var1 = trouver(bananes), var2 = trouver(groupes de bananes), var3 = diviser(var1, var2), CALL, return(var3)"
2012,"Kevin and his family just moved to a new neighborhood so they are holding a party to be able to meet their new neighbors. For the party, they prepared a few snacks for everyone. If his sister prepared 25 mini cupcakes and his mother prepared 30, how many did his grandmother prepare if they have a total of 100 cupcakes?","var1 = find(total cupcakes), var2 = find(cupcakes prepared by Kevin's sister), var3 = find(cupcakes prepared by Kevin's mother), var2 = add(var2, var3), CALL, var1 = subtract(var1, var2), CALL, return(var1)","Kevin et sa famille viennent de déménager dans un nouveau quartier, ils organisent donc une fête pour pouvoir rencontrer leurs nouveaux voisins. Pour la fête, ils ont préparé quelques collations pour tout le monde. Si sa sœur a préparé 25 mini cupcakes et sa mère en a préparé 30, combien sa grand-mère en a-t-elle préparé s'ils ont un total de 100 cupcakes ?","var1 = find(total cupcakes), var2 = find(cupcakes préparés par la soeur de Kevin), var3 = find(cupcakes préparés par la mère de Kevin), var2 = add(var2, var3), CALL, var1 = subtract(var1, var2), APPEL, retour(var1)"
171,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 144 chocolate chip cookies and 397 raisin cookies yesterday. And she baked 85 raisin cookies and 403 chocolate chip cookies this morning.How many raisin cookies did Helen bake?,"var1 = find(yesterday raisin cookies), var2 = add(var1, 85), CALL, return(var2)",Helen l'hippopotame et ses amis se préparent pour l'action de grâces chez Helen. Helen a préparé 144 biscuits aux pépites de chocolat et 397 biscuits aux raisins secs hier. Et elle a préparé 85 biscuits aux raisins secs et 403 biscuits aux pépites de chocolat ce matin. Combien de biscuits aux raisins secs Helen a-t-elle préparés ?,"var1 = trouver (biscuits aux raisins secs d'hier), var2 = ajouter (var1, 85), APPEL, retour (var2)"
835,There were fifty-eight people on the train. At the next stop forty-five people got off. How many people are there on the train now? ,"var1 = find(total people), var2 = find(off people), var3 = subtract(var1, var2), CALL, return(var3)","Il y avait cinquante-huit personnes dans le train. Au prochain arrêt, quarante-cinq personnes sont descendues. Combien y a-t-il de personnes dans le train maintenant ?","var1 = trouver(personnes totales), var2 = trouver(hors personnes), var3 = soustraire(var1, var2), APPEL, retour(var3)"
1586,Next on his list is the famous Empire State Building. There he learned that the building stands 1250 feet to the top floor and the antenna spire is 204 feet. How tall is the Empire State Building?,"var1 = find(building height), var2 = find(antenna height), var1 = add(var1, var2), CALL, return(var1)","Le prochain sur sa liste est le célèbre Empire State Building. Là, il a appris que le bâtiment se dresse à 1250 pieds du dernier étage et que la flèche de l'antenne mesure 204 pieds. Quelle est la hauteur de l'Empire State Building ?","var1 = find(hauteur du bâtiment), var2 = find(hauteur de l'antenne), var1 = add(var1, var2), CALL, return(var1)"
974,Bianca was practicing for a marathon. To prepare she ran 8 miles the first day and 4 miles the next day. How many miles did Bianca run altogether?,"var1 = find(miles ran first day), var2 = find(miles ran second day), var3 = add(var1, var2), CALL, return(var3)","Bianca s'entraînait pour un marathon. Pour se préparer, elle a couru 8 miles le premier jour et 4 miles le lendemain. Combien de kilomètres Bianca a-t-elle parcourus en tout ?","var1 = find(miles parcourus le premier jour), var2 = find(miles parcourus le deuxième jour), var3 = add(var1, var2), CALL, return(var3)"
599,For Gwen's birthday she received 7 dollars. She spent some money and has 5 dollars left with her.How much money did she spend?,"var1 = find(dollars Gwen received), var2 = find(dollars left with Gwen), var3 = subtract(var1, var2), CALL, return(var3)","Pour l'anniversaire de Gwen, elle a reçu 7 dollars. Elle a dépensé de l'argent et il lui reste 5 dollars. Combien d'argent a-t-elle dépensé ?","var1 = trouver(dollars reçus par Gwen), var2 = trouver(dollars restants avec Gwen), var3 = soustraire(var1, var2), CALL, return(var3)"
752,"A baker made ninety cakes. If he sold eighty-three of them, how many cakes would the baker still have? ","var1 = find(total cakes), var2 = find(sold cakes), var3 = subtract(var1, var2), CALL, return(var3)","Un boulanger a fait quatre-vingt-dix gâteaux. S'il en vendait quatre-vingt-trois, combien de gâteaux le boulanger aurait-il encore ?","var1 = trouver(total des gâteaux), var2 = trouver(vendre des gâteaux), var3 = soustraire(var1, var2), CALL, return(var3)"
598,Jackie has 10 apples. Adam has 8 apples.How many more apples does Jackie have than Adam?,"var1 = find(apples Jackie has), var2 = find(apples Adam has), var3 = subtract(var1, var2), CALL, return(var3)",Jackie a 10 pommes. Adam a 8 pommes. Combien de pommes Jackie a-t-elle de plus qu'Adam ?,"var1 = trouver(pommes Jackie a), var2 = trouver(pommes Adam a), var3 = soustraire(var1, var2), CALL, return(var3)"
1023,Ned was buying books about astronomy. He bought 8 books about the planets and 4 about the space program. How many books did he buy total?,"var1 = find(books about planets), var2 = find(books about space program), var3 = add(var1, var2), CALL, return(var3)",Ned achetait des livres sur l'astronomie. Il a acheté 8 livres sur les planètes et 4 sur le programme spatial. Combien de livres a-t-il acheté au total ?,"var1 = find(livres sur les planètes), var2 = find(livres sur le programme spatial), var3 = add(var1, var2), CALL, return(var3)"
888,A chef used fifteen apples to make a pie. Now he has four apples left. How many apples did he have before he made the pie? ,"var1 = find(left apples), var2 = find(used apples), var3 = add(var1, var2), CALL, return(var3)","Un chef a utilisé quinze pommes pour faire une tarte. Maintenant, il lui reste quatre pommes. Combien de pommes avait-il avant de faire la tarte ?","var1 = trouver(pommes de gauche), var2 = trouver(pommes utilisées), var3 = ajouter(var1, var2), CALL, return(var3)"
1600,Dora is having her tenth birthday party next Saurday. She invited 64 people. Her mom ordered 36 sandwiches. 16 people can not come to the party. How many people will be at Dora's party?,"var1 = find(invited people), var2 = subtract(var1, 16), return(var2)",Dora fête son dixième anniversaire samedi prochain. Elle a invité 64 personnes. Sa mère a commandé 36 sandwichs. 16 personnes ne peuvent pas venir à la fête. Combien de personnes seront à la fête de Dora ?,"var1 = trouver(personnes invitées), var2 = soustraire(var1, 16), retourner(var2)"
511,The Razorback shop makes $ 86 dollars off each t-shirt and $ 232 off each jersey. During the Arkansas and Texas tech game they sold 254 t-shirts and 43 jerseys.How much more does a jersey cost than a t-shirt?,"var1 = find(cost per shirt), var2 = find(cost per jersey), var3 = subtract(var2, var1), CALL, return(var3)","La boutique Razorback fait 86 dollars de réduction sur chaque t-shirt et 232 $ sur chaque maillot. Pendant le jeu technique de l'Arkansas et du Texas, ils ont vendu 254 t-shirts et 43 maillots. Combien coûte un maillot de plus qu'un t-shirt ?","var1 = trouver(coût par chemise), var2 = trouver(coût par maillot), var3 = soustraire(var2, var1), CALL, return(var3)"
