Unnamed: 0,prompt,summary
1616,Ma voiture obtient 20 miles par gallon. Combien de kilomètres puis-je parcourir avec 5 gallons d'essence ?,"var1 = find(miles per gallon) # 20, var2 = find(gallons of gas) # 5, var3 = multiplier(var1, var2), CALL # 20 * 5 = 100, return(var3) # 100"
2142,Il est ensuite allé voir la récolte des oranges. Il a découvert qu'ils récoltaient 83 sacs par jour. Combien de sacs d'oranges auront-ils après 6 jours de récolte ?,"var1 = find(sacks per day) # 83, var2 = find(nombre de jours) # 6, var1 = multiplier(var1, var2), CALL # 83 * 6 = 498, return(var1) # 498"
494,"Marie prépare un gâteau. La recette demande 11 tasses de sucre et quelques autres tasses de farine. Elle a déjà mis 3 tasses de farine. Si elle a encore besoin d'ajouter 6 autres tasses de farine, combien de tasses de farine la recette a-t-elle nécessité ?","var1 = find(farine déjà mise) # 3, var2 = find(farine supplémentaire) # 6, var3 = add(var1, var2), CALL # 3 + 6 = 9, return(var3) # 9"
913,"Bill a observé deux types d'oiseaux dans les buissons : les moineaux et les perroquets. Alors que les moineaux étaient en groupes de 13, les perroquets étaient en groupes de 14. Si Bill a observé le même nombre total de moineaux et de perroquets, quel est le plus petit nombre de moineaux qu'il aurait pu observer ?","var1 = find(moineaux en groupes de 13) # 13, var2 = find(perroquets en groupes de 14) # 14, var3 = lcm(var1,var2), CALL # lcm(13,14) = 182, return(var3) n° 182"
2183,David a dépensé 74 cents. Il a acheté une règle pour 29 cents et une chemise pour 25 cents. Il a également acheté 2 crayons. Combien coûte un crayon ?,"var1 = trouver (coût de la règle) # 29, var2 = trouver (coût du dossier) # 25, var3 = ajouter (var1, var2) # 29 + 25 = 54, var4 = trouver (total dépensé) # 74, var5 = soustraire (var4 , var3) # 74 - 54 = 20, var6 = trouver(nombre de crayons) # 2, var7 = diviser(var5, var6) # 20 / 2 = 10, retourner(var7) # 10"
1421,"Un facteur doit donner vingt-huit pièces de courrier indésirable à chaque bloc. S'il y a quatre maisons dans un pâté de maisons, combien de courriers indésirables doit-il donner à chaque maison ?","var1 = find(courrier indésirable par bloc) # 28, var2 = diviser(var1, 4), CALL # 28 / 4 = 7, return(var2) # 7"
986,Sam jouait au basket avec son ami. Sam a marqué soixante-quinze points et son ami a marqué douze points. Combien de points ont-ils marqué au total ?,"var1 = find(Sam points) # 75, var2 = find(friend points) # 12, var1 = add(var1, var2), CALL # 75 + 12 = 87, return(var1) # 87"
71,Julia a joué avec 19 enfants lundi. Elle a joué avec 18 enfants mardi. Elle a passé un total de 38 heures à jouer à chat les deux jours. Avec combien d'enfants de plus a-t-elle joué le lundi que le mardi ?,"var1 = trouver(heures du lundi) #19, var2 = trouver(heures du mardi) #18, var3 = diviser(38, 2), APPEL # 38 / 2 = 19, var4 = soustraire(var1, var2), APPEL # 19 - 18 = 1, retour(var4) # 1"
63,Emily fabrique des colliers de perles pour ses amis où chaque collier prend 5 perles. Elle a fait 4 colliers. Combien de perles avait Emily ?,"var1 = find(colliers) #4, var2 = find(perles par collier) #5, var3 = multiplier(var1, var2), CALL # 4 * 5 = 20, return(var3) # 20"
857,"Philip dispose de 60 capsules de bouteilles stockées dans des boîtes. S'il y a 60 boîtes, combien de bouchons de bouteilles doivent contenir chaque boîte ?","var1 = trouver(bouteilles) # 60, var2 = trouver(boîtes) # 60, var3 = diviser(var1, var2), CALL # 60 / 60 = 1, var4 = multiplier(var3, var2), CALL # 1 * 60 = 60, var5 = soustraire(var1, var4), APPEL # 60 - 60 = 0, retour(var3) # 1"
1996,"Mona organise une fête chez elle pour fêter son anniversaire. Elle a invité quelques amis et sa famille. Mona a préparé des cupcakes aux couleurs de l'arc-en-ciel pour le dessert. Si elle a fait 7 sets pour chacune des 7 couleurs de l'arc-en-ciel et que chaque set contient 6 cupcakes, combien de cupcakes Mona a-t-elle préparés au total ?","var1 = find(nombre de couleurs arc-en-ciel) # 7, var2 = find(cupcakes par set) # 6, var1 = multiplier(var1, var2), CALL # 7 * 6 = 42, return(var1) # 42"
931,Un magasin avait quatre-vingt-sept livres de coloriage en stock. Ils ont fini par les mettre en vente et se sont débarrassés de trente-trois d'entre eux. Ils ont mis ceux qu'ils avaient encore sur des étagères avec six sur chaque étagère. Combien d'étagères utilisaient-ils ?,"var1 = trouver(livres de coloriage en stock) # 87, var2 = trouver(livres vendus) # 33, var1 = soustraire(var1, var2), APPEL # 87 - 33 = 54, var2 = trouver(livres par étagère) # 6, var3 = diviser(var1, var2), APPEL # 54 / 6 = 9, retour(var3) # 9"
1260,"Si une cartouche coûte 15 dollars, combien de cartouches d'encre pouvez-vous acheter avec 180 dollars ?","var1 = find(coût d'une cartouche) # 15, var2 = find(montant d'argent) # 180, var1 = diviser(var2, var1), CALL # 180 / 15 = 12, return(var1) # 12"
1266,Une île de l'océan Indien mesurait 4 miles de large et 7 miles de long. Quel est le périmètre de l'île ?,"var1 = trouver(largeur) # 4, var2 = trouver(longueur) # 7, var3 = ajouter(var1, var1), APPEL # 4 + 4 = 8, var4 = ajouter(var2, var2), APPEL # 7 + 7 = 14, var5 = ajouter(var3, var4), APPEL # 8 + 14 = 22, retour(var5) # 22"
500,Les cheveux de Robin mesuraient 16 pouces de long. Il a coupé 11 pouces. Puis il a de nouveau augmenté de 12 pouces. Combien de temps mesurent ses cheveux maintenant ?,"var1 = trouver(longueur initiale des cheveux) # 16, var2 = trouver(cheveux coupés) # 11, var3 = soustraire(var1, var2), var4 = trouver(cheveux poussés) # 12, var5 = ajouter(var3, var4), APPEL # 16 - 11 + 12 = 17, retour(var5) # 17"
862,"Lors d'un événement scolaire, les adultes sont assis en groupes d'exactement 17 et les enfants sont assis en groupes d'exactement 15. S'il y a le même nombre d'adultes que d'enfants, quel est le nombre minimum d'adultes présents ?","var1 = find(""groupe d'adultes"") # 17, var2 = find(""groupe d'enfants"") # 15, var3 = find_lcm(var1, var2) # LCM(17,15) = 255, return(var3) # 255"
1401,"Carol avait quatre-vingt-un morceaux de papier dans son dossier. Au bout d'une semaine, il lui en restait trente-huit. Combien de pièces a-t-elle utilisé dans la semaine ?","var1 = trouver (pièces totales) # 81, var2 = trouver (pièces gauches) # 38, var3 = soustraire (var1, var2), APPEL # 81 - 38 = 43, retour (var3) # 43"
272,Zachary a fait 44 pompes en cours de gym aujourd'hui. David a fait 58 pompes de plus que zachary. Combien de pompes Zachary et David ont-ils fait en tout ?,"var1 = find(pompes que Zachary a faites) # 44, var2 = find(pompes ajoutées par David) # 58, var3 = add(var1, var2), var4 = add(var1, var3), CALL # 44 + ( 44 + 58) = 44 + 102 = 146, retour(var4) # 146"
2219,"Au zoo, je vois 35 éléphants et 48 tigres. Combien de jambes est-ce que je vois ?","var1 = trouver(éléphants) # 35, var2 = multiplier(var1, 4), CALL # 35 * 4 = 140, var3 = trouver(tigres) # 48, var4 = multiplier(var3, 4), CALL # 48 * 4 = 192, var2 = ajouter(var2, var4), APPEL # 140 + 192 = 332, retour(var2) # 332"
205,"Jessie pèse actuellement 9 kilogrammes. Après avoir commencé à faire du jogging tous les jours, elle a perdu 62 kilogrammes la première semaine et 140 kilogrammes la deuxième semaine. Combien pesait-elle avant de commencer à courir ?","var1 = find(poids perdu) #62 + 140 = 202, var2 = add(9, 202), CALL # 9 + 202 = 211, return(var2) #211"
926,"Un refuge pour animaux de compagnie avait vingt-trois chiots quand deux autres ont été amenés. Si cinq chiots par jour sont adoptés, combien de temps faudrait-il pour qu'ils soient tous adoptés ?","var1 = find(chiots au refuge) # 23, var2 = find(chiots nouvellement amenés) # 2, var1 = add(var1, var2), APPEL # 23 + 2 = 25, var2 = find(chiots adoptés quotidiennement) # 5, var3 = diviser(var1, var2), APPEL # 25 / 5 = 5, retour(var3) # 5"
1521,Zachary a fait 47 pompes en cours de gym aujourd'hui. David a fait 15 pompes de plus que Zachary. Combien de pompes David a-t-il faites ?,"var1 = trouver (pompes Zachary) # 47, var2 = ajouter (var1, 15) # 47 + 15 = 62, retour (var2) # 62"
557,"Bryan a également jeté un coup d'œil à ses livres. S'il a un total de 42 livres et que chaque étagère contient 2 livres, combien d'étagères a-t-il ?","var1 = trouver(nombre total de livres) # 42, var2 = trouver(livres par étagère) # 2, var3 = diviser(var1, var2), APPEL # 42 / 2 = 21, retour(var3) # 21"
377,Faye plaçait ses crayons en rangées avec 16 crayons dans chaque rangée. Elle avait 28 paquets de crayons contenant chacun 24 crayons. Combien de rangées pouvait-elle faire ?,"var1 = find(total crayons) # 28 * 24 = 672, var2 = find(crayons par rangée) # 16, var3 = diviser(var1, var2), CALL # 672 / 16 = 42, return(var3) # 42"
535,"Le comté de Lawrence compte 898 051 enfants. Pendant les vacances d'été, 629424 enfants vont au camp et les autres restent à la maison. Combien d'enfants restent à la maison ?","var1 = find(total kids) # 898051, var2 = find(camp kids) # 629424, var3 = soustract(var1,var2), CALL # 898051 - 629424 = 268627, return(var3) # 268627"
838,"Un professeur de chœur divise 10 sopranos et 15 altos en groupes de chant. Il veut que chaque groupe ait la même combinaison de sopranos et d'altos, sans reste de chanteurs. Quel est le plus grand nombre de groupes qu'il puisse former ?","var1 = find(10 sopranos) # 10, var2 = find(15 altos) # 15, var3 = gcd(var1,var2), CALL # gcd(10,15) = 5, return(var3) # 5"
2361,James a mangé 22 bâtonnets de carottes avant le dîner et 15 autres après le dîner. Combien de bâtonnets de carottes a-t-il mangé ?,"var1 = find(a mangé des bâtonnets de carottes avant le dîner) # 22, var2 = find(a mangé plus de bâtonnets de carottes après le dîner) # 15, var3 = add(var1, var2), CALL # 22 + 15 = 37, return(var3) # 37"
198,Nell collectionne les cartes. Elle avait 246 cartes de baseball et 214 cartes As. Elle a donné certaines de ses cartes à Jeff et il lui reste maintenant 404 cartes de baseball et 495 cartes As. Combien de cartes As de plus que de cartes de baseball Nell possède-t-elle ?,"var1 = trouver (cartes de baseball) # 404, var2 = soustraire (495, 404), APPEL # 495 - 404 = 91, retour (var2) # 91"
561,Le jeu de lancer d'anneaux au carnaval rapportait 144 dollars par jour. Ils étaient au carnaval pendant 22 jours. Combien d'argent ont-ils gagné ?,"var1 = find(dollars par jour) # 144, var2 = find(jours au carnaval) # 22, var3 = multiplier(var1, var2), CALL # 144 * 22 = 3168, return(var3) # 3168"
1114,Bobby a 142 livres. Kristi a 78 livres. Quelle est la différence entre le nombre de livres de Bobby et de livres de Kristi ?,"var1 = trouver(livres Bobby) # 142, var2 = trouver(livres Kristi) # 78, var1 = soustraire(var1, var2), APPEL # 142 - 78 = 64, retour(var1) # 64"
590,"Pour l'anniversaire de Gwen, elle a reçu 3 dollars de sa mère. Son père lui a donné 6 dollars de plus. Si elle a dépensé 4 dollars. Combien d'argent a-t-elle reçu de son père en plus que de sa mère ?","var1 = trouver (dollars de la mère de Gwen) # 3, var2 = trouver (plus de dollars de papa) # 6, var3 = ajouter (var1, var2), var4 = trouver (argent dépensé) # 4, var5 = soustraire (var3, var4 ), var6 = soustraire(var2, var1), APPEL # 6 - 3 = 3, retour(var6) # 3"
519,"Paul avait 50 livres. Après en avoir acheté dans un vide-grenier, il en restait 151. Combien de livres a-t-il achetés ?","var1 = trouver(livres originaux) # 50, var2 = trouver(livres restants) # 151, var3 = soustraire(var2, var1), APPEL # 151 - 50 = 101, retour(var3) # 101"
308,"Tiffany ramassait des canettes pour les recycler. Le lundi, elle avait 8 sacs de canettes. Le lendemain, elle a trouvé 7 sacs de canettes de plus. Combien de sacs de plus avait-elle lundi qu'elle n'en a trouvé le lendemain ?","var1 = trouver(sacs du lundi) # 8, var2 = trouver(sacs trouvés le lendemain) # 7, var3 = soustraire(var1, var2), CALL # 8 - 7 = 1, return(var3) # 1"
1971,Robin a 27 paquets de chewing-gum. Il y a 18 pièces dans chaque paquet. Combien de morceaux de chewing-gum a Robin ?,"var1 = trouver(paquets de gomme) # 27, var2 = trouver(morceaux dans chaque paquet) # 18, var3 = multiplier(var1, var2), APPEL # 27 * 18 = 486, retour(var3) # 486"
2080,Ted a 15 barres chocolatées. Il veut les mettre dans 5 sacs pour qu'il y ait le même nombre de barres chocolatées dans chaque sac. Combien de barres chocolatées doit-on mettre dans chaque sac ?,"var1 = trouver(barres chocolatées) # 15, var2 = trouver(sacs) # 5, var3 = diviser(var1, var2), APPEL # 15 / 5 = 3, retour(var3) # 3"
727,"28 enfants montaient dans le bus. À l'arrêt de bus, 82 enfants sont montés dans le bus tandis que certains en sont descendus. Ensuite, il y avait 30 enfants en tout dans le bus. Combien d'enfants de plus sont montés dans le bus que ceux qui en sont descendus ?","var1 = trouver(enfants dans le bus) # 28, var2 = trouver(enfants dans le bus après l'arrêt) # 30, var3 = soustraire(var2, var1), APPEL # 30 - 28 = 2, retour(var3) # 2"
59,"La boutique Razorback fait 5 dollars de rabais sur chaque maillot et 215 $ de rabais sur chaque t-shirt. Pendant le jeu technique de l'Arkansas et du Texas, ils ont vendu 20 t-shirts et 64 maillots. Combien d'argent ont-ils gagné en vendant les t-shirts ?","var1 = trouver(maillots) #64, var2 = trouver(T-shirts) #20, var3 = multiplier(var1, 5), CALL # 64 * 5 = 320, var4 = multiplier(var2, 215), CALL # 20 * 215 = 4300, retour(var4) # 4300"
1105,"Pour Halloween, Tom a reçu vingt bonbons. S'il les mettait en tas avec cinq dans chaque tas, combien de tas pourrait-il faire ?","var1 = trouver(morceaux de bonbons) # 20, var2 = trouver(morceaux par pile) # 5, var3 = diviser(var1, var2), APPEL # 20 / 5 = 4, retour(var3) # 4"
1075,Kate a 12 ans. Son âge est 4 fois l'âge de Robbie. Trouvez l'âge de Robbie.,"var1 = trouver(Kate age) # 12, var2 = diviser(var1, 4) # 12 / 4 = 3, retourner(var2) # 3"
207,13 campeurs ont fait de l'aviron et 59 campeurs ont fait de la randonnée le matin. 21 campeurs sont allés ramer l'après-midi. Combien de campeurs ont ramé en tout ?,"var1 = find(campeurs ramant le matin) #13, var2 = find(campeurs ramant l'après-midi) #21, var3 = add(var1, var2), CALL # 13 + 21 = 34, return(var3) #34"
1861,"Ils ont également préparé des frites. S'il a préparé 350 grammes de chips et que son père en a préparé 268 grammes, combien de chips son frère devrait-il préparer s'il veut avoir 800 grammes de chips ?","var1 = find(total chips) # 800, var2 = find(chips préparés par Kevin) # 350, var3 = find(chips préparés par le père de Kevin) # 268, var2 = add(var2, var3), CALL # 350 + 268 = 618, var1 = soustraire(var1, var2), APPEL # 800 - 618 = 182, retour(var1) # 182"
1137,"Dans la première moitié d'un jeu-questionnaire, Kaleb a marqué quarante-trois points. En seconde période, il marque vingt-trois points. Combien de points a-t-il marqué au total ?","var1 = trouver(points de la première moitié) # 43, var2 = trouver(points de la seconde moitié) # 23, var1 = ajouter(var1, var2), APPEL # 43 + 23 = 66, retour(var1) # 66"
1814,"Il y avait 3 409 bonbons dans un bocal. Si 145 pièces étaient rouges et que le reste était bleu, combien étaient bleus ?","var1 = trouver(nombre total de bonbons) # 3409, var2 = trouver(bonbons rouges) # 145, var3 = soustraire(var1, var2), APPEL # 3409 - 145 = 3264, retour(var3) # 3264"
162,"41 enfants montaient dans le bus. À l'arrêt de bus, des enfants sont descendus du bus. Ensuite, il restait 18 enfants dans le bus. Combien y avait-il d'enfants de plus dans le bus avant l'arrêt de bus qu'il n'y en a maintenant ?","var1 = trouver(enfants) #41, var2 = soustraire(var1, 18), APPEL # 41 - 18 = 23, retour(var2) #23"
1196,"Victor a acheté plusieurs boîtes de livres lors d'une vente de garage et s'est retrouvé avec vingt-quatre livres au total. Si chaque boîte contenait trois livres, combien de boîtes a-t-il achetées ?","var1 = trouver(nombre total de livres) # 24, var2 = trouver(livres par boîte) # 3, var3 = diviser(var1, var2), APPEL # 24 / 3 = 8, retour(var3) # 8"
2046,"Même les tamias essaient de s'éloigner pour trouver d'autres endroits plus chauds où séjourner. S'il reste 21 familles de tamias sur les 86 familles d'origine, combien de familles de tamias sont parties ?","var1 = find(familles tamias à l'origine) # 86, var2 = find(familles tamias restantes) # 21, var1 = subtract(var1, var2), CALL # 86 - 21 = 65, return(var1) # 65"
756,"Un artiste a peint 2 tableaux en juin. Il en a peint 2 autres en juillet et en août, il en a peint 9. Combien de tableaux a-t-il peints au total ?","var1 = find(photos de juin) # 2, var2 = find(photos de juillet) # 2, var3 = find(photos d'août) # 9, var4 = add(var1, var2), CALL # 2 + 2 = 4, var5 = add (var4, var3), APPEL # 4 + 9 = 13, retour (var5) # 13"
